Time,Count,Cpu Load,Temp,Throttle,Fan Speed,Cpu Freq,Cpu Mem,Cpu Disk,Times,Msg,
14/11/2019 21:48:39,0.58,2.8%,55.5C,-68.7%,0%,0.6GHz,81.7%,69.4%,5.000215s/1.281197s,NoFlag,
14/11/2019 21:48:44,0.581,9.6%,57.45C,-44.4%,0%,1.5GHz,81.6%,69.4%,4.999659s/1.280898s,NoFlag,
14/11/2019 21:48:49,0.582,16.8%,56.48C,-56.5%,0%,1.5GHz,81.7%,69.4%,4.999997s/1.276116s,NoFlag,
14/11/2019 21:48:54,0.583,4.0%,55.5C,-68.7%,0%,0.6GHz,81.8%,69.4%,5.000053s/1.302401s,NoFlag,
14/11/2019 21:48:59,0.584,2.3%,56.48C,-56.5%,0%,0.6GHz,81.8%,69.4%,4.999939s/1.300921s,NoFlag,
14/11/2019 21:49:04,0.585,4.5%,55.99C,-62.6%,0%,0.6GHz,81.8%,69.4%,5.000215s/1.291657s,NoFlag,
14/11/2019 21:49:09,0.586,5.3%,55.5C,-68.7%,0%,0.6GHz,81.7%,69.4%,5.0002s/1.296195s,NoFlag,
14/11/2019 21:49:14,0.587,7.8%,56.48C,-56.5%,0%,0.6GHz,81.7%,69.4%,4.999657s/1.295848s,NoFlag,
14/11/2019 21:49:19,0.588,2.8%,55.5C,-68.7%,0%,0.6GHz,81.7%,69.4%,5.000215s/1.288953s,NoFlag,
14/11/2019 21:49:24,0.589,2.5%,55.99C,-62.6%,0%,0.6GHz,81.7%,69.4%,5.000213s/1.281763s,NoFlag,
14/11/2019 21:49:29,0.59,2.5%,56.48C,-56.5%,0%,0.6GHz,81.8%,69.4%,4.999504s/1.63498s,NoFlag,
14/11/2019 21:49:34,0.591,2.3%,56.97C,-50.4%,0%,0.6GHz,81.7%,69.4%,5.000207s/1.273852s,NoFlag,
14/11/2019 21:49:39,0.592,8.2%,56.48C,-56.5%,0%,1.5GHz,81.7%,69.4%,5.000138s/1.310228s,NoFlag,
14/11/2019 21:49:44,0.593,14.6%,56.48C,-56.5%,0%,1.5GHz,81.7%,69.4%,4.999682s/1.283643s,NoFlag,
14/11/2019 21:49:49,0.594,2.8%,57.45C,-44.4%,0%,0.6GHz,81.7%,69.4%,5.000204s/1.289138s,NoFlag,
14/11/2019 21:49:54,0.595,5.4%,56.48C,-56.5%,0%,0.6GHz,81.7%,69.4%,5.000196s/1.304623s,NoFlag,
14/11/2019 21:49:59,0.596,3.2%,55.5C,-68.7%,0%,0.6GHz,81.7%,69.4%,4.999947s/1.285084s,NoFlag,
14/11/2019 21:50:04,0.597,6.1%,56.48C,-56.5%,0%,0.6GHz,81.7%,69.4%,5.000193s/1.297861s,NoFlag,
14/11/2019 21:50:09,0.598,2.5%,55.99C,-62.6%,0%,0.6GHz,81.7%,69.4%,5.000184s/1.29446s,NoFlag,
14/11/2019 21:50:14,0.599,1.3%,55.5C,-68.7%,0%,0.6GHz,81.7%,69.4%,4.999301s/1.286273s,NoFlag,
14/11/2019 21:50:19,0.6,10.6%,56.48C,-56.5%,0%,0.6GHz,81.7%,69.4%,4.999954s/1.289649s,NoFlag,
14/11/2019 21:50:24,0.601,4.3%,55.99C,-62.6%,0%,0.6GHz,81.7%,69.4%,5.000214s/1.289166s,NoFlag,
14/11/2019 21:50:29,0.602,2.8%,55.5C,-68.7%,0%,0.6GHz,81.7%,69.4%,4.999836s/1.644395s,NoFlag,
14/11/2019 21:50:34,0.603,5.7%,56.48C,-56.5%,0%,1.5GHz,81.8%,69.4%,5.000215s/1.300624s,NoFlag,
14/11/2019 21:50:39,0.604,4.3%,56.48C,-56.5%,0%,0.6GHz,81.7%,69.4%,4.999683s/1.281199s,NoFlag,
14/11/2019 21:50:44,0.605,16.0%,56.48C,-56.5%,0%,1.5GHz,81.6%,69.4%,5.00011s/1.31031s,NoFlag,
14/11/2019 21:50:49,0.606,2.0%,56.48C,-56.5%,0%,0.6GHz,81.7%,69.4%,4.99993s/1.285213s,NoFlag,
14/11/2019 21:50:54,0.607,2.8%,56.48C,-56.5%,0%,0.6GHz,81.7%,69.4%,5.000216s/1.301629s,NoFlag,
14/11/2019 21:50:59,0.608,2.0%,56.97C,-50.4%,0%,0.6GHz,81.7%,69.4%,4.999811s/1.30819s,NoFlag,
14/11/2019 21:51:04,0.609,2.5%,55.99C,-62.6%,0%,0.6GHz,81.7%,69.4%,5.00023s/1.273717s,NoFlag,
14/11/2019 21:51:09,0.61,9.4%,55.99C,-62.6%,0%,0.6GHz,81.7%,69.4%,4.999746s/1.318212s,NoFlag,
14/11/2019 21:51:14,0.611,1.8%,55.5C,-68.7%,0%,0.6GHz,81.7%,69.4%,5.000225s/1.28028s,NoFlag,
14/11/2019 21:51:19,0.612,3.2%,56.48C,-56.5%,0%,0.6GHz,81.7%,69.4%,4.99977s/1.31642s,NoFlag,
14/11/2019 21:51:24,0.613,3.0%,55.5C,-68.7%,0%,0.6GHz,81.7%,69.4%,5.000212s/1.290401s,NoFlag,
14/11/2019 21:51:29,0.614,4.2%,56.48C,-56.5%,0%,0.6GHz,81.7%,69.4%,4.999814s/1.637804s,NoFlag,
14/11/2019 21:51:34,0.615,9.6%,55.99C,-62.6%,0%,0.6GHz,81.7%,69.4%,5.00021s/1.298149s,NoFlag,
14/11/2019 21:51:39,0.616,11.6%,56.48C,-56.5%,0%,1.5GHz,81.7%,69.4%,4.999736s/1.286331s,NoFlag,
14/11/2019 21:51:44,0.617,2.3%,55.99C,-62.6%,0%,0.6GHz,81.6%,69.4%,5.000194s/1.285361s,NoFlag,
14/11/2019 21:51:49,0.618,5.9%,55.99C,-62.6%,0%,0.6GHz,81.7%,69.4%,4.999843s/1.320623s,NoFlag,
14/11/2019 21:51:54,0.619,3.0%,55.99C,-62.6%,0%,0.6GHz,81.7%,69.4%,5.000224s/1.281803s,NoFlag,
14/11/2019 21:51:59,0.62,3.6%,55.99C,-62.6%,0%,0.6GHz,81.7%,69.4%,4.999789s/1.319006s,NoFlag,
14/11/2019 21:52:04,0.621,2.5%,55.99C,-62.6%,0%,0.6GHz,81.7%,69.4%,5.000229s/1.276066s,NoFlag,
14/11/2019 21:52:09,0.622,3.0%,55.5C,-68.7%,0%,0.6GHz,81.7%,69.4%,5.000132s/1.358231s,NoFlag,
14/11/2019 21:52:14,0.623,8.6%,56.48C,-56.5%,0%,0.6GHz,81.8%,69.4%,4.999625s/1.288479s,NoFlag,
14/11/2019 21:52:19,0.624,7.5%,55.99C,-62.6%,0%,1.5GHz,81.7%,69.4%,4.997365s/1.320233s,NoFlag,
14/11/2019 21:52:24,0.625,15.8%,56.97C,-50.4%,0%,1.5GHz,81.9%,69.4%,5.000347s/1.276963s,NoFlag,
14/11/2019 21:52:29,0.626,1.5%,55.99C,-62.6%,0%,0.6GHz,82.0%,69.4%,4.999974s/1.621685s,NoFlag,
14/11/2019 21:52:34,0.627,2.0%,55.99C,-62.6%,0%,0.6GHz,82.0%,69.4%,5.00033s/1.291628s,NoFlag,
14/11/2019 21:52:39,0.628,7.8%,55.5C,-68.7%,0%,0.6GHz,81.9%,69.4%,5.000251s/1.31859s,NoFlag,
14/11/2019 21:52:44,0.629,2.0%,55.99C,-62.6%,0%,0.6GHz,81.9%,69.4%,5.000264s/1.294309s,NoFlag,
14/11/2019 21:52:49,0.63,3.0%,55.99C,-62.6%,0%,0.6GHz,81.9%,69.4%,5.000296s/1.274828s,NoFlag,
14/11/2019 21:52:54,0.631,2.8%,55.5C,-68.7%,0%,0.6GHz,82.0%,69.4%,5.000271s/1.286484s,NoFlag,
14/11/2019 21:52:59,0.632,2.7%,55.99C,-62.6%,0%,0.6GHz,82.0%,69.4%,5.000238s/1.30586s,NoFlag,
14/11/2019 21:53:04,0.633,8.6%,55.5C,-68.7%,0%,0.6GHz,82.0%,69.4%,5.000268s/1.278767s,NoFlag,
14/11/2019 21:53:09,0.634,3.5%,55.5C,-68.7%,0%,0.6GHz,82.0%,69.4%,5.000226s/1.291129s,NoFlag,
14/11/2019 21:53:14,0.635,3.0%,55.5C,-68.7%,0%,0.6GHz,82.0%,69.4%,5.000173s/1.302698s,NoFlag,
14/11/2019 21:53:19,0.636,3.5%,57.45C,-44.4%,0%,0.6GHz,82.0%,69.4%,4.999945s/1.333272s,NoFlag,
14/11/2019 21:53:24,0.637,4.5%,55.99C,-62.6%,0%,0.6GHz,82.0%,69.4%,5.000198s/1.288802s,NoFlag,
14/11/2019 21:53:29,0.638,8.3%,55.99C,-62.6%,0%,0.6GHz,82.0%,69.4%,4.999861s/1.687721s,NoFlag,
14/11/2019 21:53:34,0.639,2.7%,56.97C,-50.4%,0%,0.6GHz,82.0%,69.4%,4.997906s/1.296858s,NoFlag,
14/11/2019 21:53:39,0.64,12.0%,55.02C,-74.8%,0%,1.5GHz,82.0%,69.4%,5.000313s/1.284599s,NoFlag,
14/11/2019 21:53:44,0.641,20.7%,55.99C,-62.6%,0%,1.5GHz,82.0%,69.4%,5.00027s/1.304511s,NoFlag,
14/11/2019 21:53:49,0.642,2.0%,56.48C,-56.5%,0%,0.6GHz,82.0%,69.4%,5.000274s/1.277189s,NoFlag,
14/11/2019 21:53:54,0.643,4.7%,55.5C,-68.7%,0%,0.6GHz,82.1%,69.4%,4.9996s/1.288553s,NoFlag,
14/11/2019 21:53:59,0.644,3.3%,56.48C,-56.5%,0%,0.6GHz,82.0%,69.4%,5.000316s/1.288196s,NoFlag,
14/11/2019 21:54:04,0.645,3.3%,55.99C,-62.6%,0%,0.6GHz,82.0%,69.4%,5.000271s/1.301632s,NoFlag,
14/11/2019 21:54:09,0.646,9.9%,55.5C,-68.7%,0%,0.6GHz,82.0%,69.4%,5.00026s/1.290544s,NoFlag,
14/11/2019 21:54:14,0.647,4.3%,55.99C,-62.6%,0%,0.6GHz,82.0%,69.4%,5.000276s/1.287871s,NoFlag,
14/11/2019 21:54:19,0.648,1.8%,56.48C,-56.5%,0%,0.6GHz,82.0%,69.4%,5.000239s/1.288183s,NoFlag,
14/11/2019 21:54:24,0.649,3.0%,55.99C,-62.6%,0%,0.6GHz,82.0%,69.4%,5.000225s/1.291528s,NoFlag,
14/11/2019 21:54:29,0.65,2.5%,56.48C,-56.5%,0%,0.6GHz,82.0%,69.4%,5.000041s/1.59985s,NoFlag,
14/11/2019 21:54:34,0.651,8.7%,55.99C,-62.6%,0%,0.6GHz,82.0%,69.4%,5.000251s/1.279381s,NoFlag,
14/11/2019 21:54:39,0.652,3.3%,55.99C,-62.6%,0%,0.6GHz,82.0%,69.4%,5.000188s/1.302115s,NoFlag,
14/11/2019 21:54:44,0.653,7.0%,55.02C,-74.8%,0%,1.5GHz,82.0%,69.4%,5.000212s/1.275137s,NoFlag,
14/11/2019 21:54:49,0.654,1.7%,55.99C,-62.6%,0%,0.6GHz,82.0%,69.4%,4.999359s/1.308645s,NoFlag,
14/11/2019 21:54:54,0.655,5.0%,56.48C,-56.5%,0%,0.6GHz,82.1%,69.4%,5.000204s/1.294351s,NoFlag,
14/11/2019 21:54:59,0.656,9.0%,55.5C,-68.7%,0%,0.6GHz,82.1%,69.4%,5.000206s/1.288972s,NoFlag,
14/11/2019 21:55:04,0.657,0.8%,55.5C,-68.7%,0%,0.6GHz,82.1%,69.4%,5.000194s/1.291483s,NoFlag,
14/11/2019 21:55:09,0.658,3.0%,55.5C,-68.7%,0%,0.6GHz,82.1%,69.4%,5.000162s/1.30558s,NoFlag,
14/11/2019 21:55:14,0.659,6.1%,55.99C,-62.6%,0%,0.6GHz,82.1%,69.4%,5.000201s/1.290798s,NoFlag,
14/11/2019 21:55:19,0.66,1.2%,55.99C,-62.6%,0%,0.6GHz,82.1%,69.4%,5.000176s/1.287776s,NoFlag,
14/11/2019 21:55:24,0.661,7.4%,55.5C,-68.7%,0%,0.6GHz,82.1%,69.4%,5.000148s/1.289897s,NoFlag,
14/11/2019 21:55:29,0.662,3.3%,55.99C,-62.6%,0%,0.6GHz,82.1%,69.4%,4.999152s/2.280849s,NoFlag,
14/11/2019 21:55:34,0.663,10.1%,55.5C,-68.7%,0%,1.5GHz,82.2%,69.4%,5.0002s/1.294979s,NoFlag,
14/11/2019 21:55:39,0.664,19.2%,55.99C,-62.6%,0%,1.5GHz,82.1%,69.4%,4.999361s/1.289123s,NoFlag,
14/11/2019 21:55:44,0.665,4.0%,55.99C,-62.6%,0%,0.6GHz,82.0%,69.4%,5.000165s/1.310908s,NoFlag,
14/11/2019 21:55:49,0.666,6.5%,55.99C,-62.6%,0%,0.6GHz,82.0%,69.4%,4.999834s/1.288669s,NoFlag,
14/11/2019 21:55:54,0.667,2.5%,55.5C,-68.7%,0%,0.6GHz,82.1%,69.4%,5.00021s/1.294082s,NoFlag,
14/11/2019 21:55:59,0.668,3.5%,55.5C,-68.7%,0%,0.6GHz,82.1%,69.4%,4.999788s/1.272919s,NoFlag,
14/11/2019 21:56:04,0.669,7.8%,55.5C,-68.7%,0%,0.6GHz,82.1%,69.4%,5.000198s/1.307844s,NoFlag,
14/11/2019 21:56:09,0.67,3.5%,55.99C,-62.6%,0%,0.6GHz,82.1%,69.4%,4.999794s/1.307939s,NoFlag,
14/11/2019 21:56:14,0.671,4.7%,55.99C,-62.6%,0%,0.6GHz,82.1%,69.4%,4.999403s/1.294356s,NoFlag,
14/11/2019 21:56:19,0.672,0.3%,55.5C,-68.7%,0%,0.6GHz,82.1%,69.4%,5.000234s/1.29498s,NoFlag,
14/11/2019 21:56:24,0.673,3.0%,55.99C,-62.6%,0%,0.6GHz,82.1%,69.4%,5.000208s/1.304933s,NoFlag,
14/11/2019 21:56:29,0.674,10.9%,55.5C,-68.7%,0%,0.6GHz,82.1%,69.4%,4.999912s/1.663904s,NoFlag,
14/11/2019 21:56:34,0.675,1.0%,56.48C,-56.5%,0%,0.6GHz,82.1%,69.4%,5.000227s/1.288313s,NoFlag,
14/11/2019 21:56:39,0.676,3.3%,55.99C,-62.6%,0%,0.6GHz,82.1%,69.4%,5.000013s/1.306293s,NoFlag,
14/11/2019 21:56:44,0.677,4.0%,56.48C,-56.5%,0%,0.6GHz,82.1%,69.4%,5.000204s/1.294804s,NoFlag,
14/11/2019 21:56:49,0.678,3.0%,55.99C,-62.6%,0%,0.6GHz,82.1%,69.4%,4.999814s/1.282467s,NoFlag,
14/11/2019 21:56:54,0.679,9.5%,55.5C,-68.7%,0%,0.6GHz,82.2%,69.4%,5.000172s/1.33176s,NoFlag,
14/11/2019 21:56:59,0.68,4.3%,55.5C,-68.7%,0%,0.6GHz,82.1%,69.4%,4.999811s/1.304651s,NoFlag,
14/11/2019 21:57:04,0.681,0.5%,55.99C,-62.6%,0%,0.6GHz,82.1%,69.4%,5.000212s/1.308068s,NoFlag,
14/11/2019 21:57:09,0.682,6.7%,55.5C,-68.7%,0%,0.6GHz,82.1%,69.4%,4.999811s/1.293251s,NoFlag,
14/11/2019 21:57:14,0.683,3.8%,55.5C,-68.7%,0%,0.6GHz,82.2%,69.4%,5.000208s/1.299316s,NoFlag,
14/11/2019 21:57:19,0.684,1.3%,55.99C,-62.6%,0%,0.6GHz,82.1%,69.4%,4.999768s/1.288844s,NoFlag,
14/11/2019 21:57:24,0.685,6.3%,55.5C,-68.7%,0%,0.6GHz,82.5%,69.4%,4.999979s/1.289269s,NoFlag,
14/11/2019 21:57:29,0.686,5.8%,56.48C,-56.5%,0%,0.6GHz,82.5%,69.4%,4.999748s/1.727772s,NoFlag,
14/11/2019 21:57:34,0.687,7.2%,57.45C,-44.4%,0%,0.6GHz,82.4%,69.4%,5.000211s/1.298327s,NoFlag,
14/11/2019 21:57:39,0.688,3.3%,55.02C,-74.8%,0%,0.6GHz,82.4%,69.4%,5.000185s/1.299276s,NoFlag,
14/11/2019 21:57:44,0.689,4.3%,55.99C,-62.6%,0%,0.6GHz,82.4%,69.4%,5.000213s/1.287106s,NoFlag,
14/11/2019 21:57:49,0.69,0.5%,55.99C,-62.6%,0%,0.6GHz,82.4%,69.4%,5.000211s/1.275789s,NoFlag,
14/11/2019 21:57:54,0.691,3.5%,55.99C,-62.6%,0%,0.6GHz,82.5%,69.4%,5.000172s/1.30161s,NoFlag,
14/11/2019 21:57:59,0.692,11.7%,56.48C,-56.5%,0%,0.6GHz,82.6%,69.4%,4.999292s/1.294299s,NoFlag,
14/11/2019 21:58:04,0.693,1.2%,56.48C,-56.5%,0%,0.6GHz,82.4%,69.4%,5.000214s/1.287291s,NoFlag,
14/11/2019 21:58:09,0.694,4.3%,55.99C,-62.6%,0%,0.6GHz,82.4%,69.4%,4.999772s/1.31949s,NoFlag,
14/11/2019 21:58:14,0.695,5.1%,55.5C,-68.7%,0%,0.6GHz,82.4%,69.4%,5.000218s/1.299017s,NoFlag,
14/11/2019 21:58:19,0.696,0.8%,55.99C,-62.6%,0%,0.6GHz,82.4%,69.4%,4.999788s/1.288022s,NoFlag,
14/11/2019 21:58:24,0.697,9.8%,55.99C,-62.6%,0%,0.6GHz,82.4%,69.4%,5.000347s/1.359792s,NoFlag,
14/11/2019 21:58:29,0.698,4.0%,56.48C,-56.5%,0%,0.6GHz,82.5%,69.4%,4.999817s/1.634696s,NoFlag,
14/11/2019 21:58:34,0.699,2.3%,55.99C,-62.6%,0%,0.6GHz,82.5%,69.4%,5.000197s/1.288708s,NoFlag,
14/11/2019 21:58:39,0.7,3.3%,55.5C,-68.7%,0%,0.6GHz,82.5%,69.4%,5.000199s/1.29146s,NoFlag,
14/11/2019 21:58:44,0.701,3.3%,55.5C,-68.7%,0%,0.6GHz,82.4%,69.4%,5.000172s/1.300378s,NoFlag,
14/11/2019 21:58:49,0.702,3.3%,55.5C,-68.7%,0%,0.6GHz,82.4%,69.4%,5.000174s/1.293633s,NoFlag,
14/11/2019 21:58:54,0.703,3.0%,55.5C,-68.7%,0%,0.6GHz,82.7%,69.4%,5.000193s/1.281546s,NoFlag,
14/11/2019 21:58:59,0.704,8.1%,55.5C,-68.7%,0%,0.6GHz,82.7%,69.4%,5.000148s/1.3s,NoFlag,
14/11/2019 21:59:04,0.705,7.5%,56.48C,-56.5%,0%,0.6GHz,82.7%,69.4%,5.000148s/1.292827s,NoFlag,
14/11/2019 21:59:09,0.706,3.5%,56.48C,-56.5%,0%,0.6GHz,82.6%,69.4%,5.000139s/1.296238s,NoFlag,
14/11/2019 21:59:14,0.707,5.0%,55.02C,-74.8%,0%,0.6GHz,82.6%,69.4%,5.000074s/1.353676s,NoFlag,
14/11/2019 21:59:19,0.708,2.3%,55.02C,-74.8%,0%,0.6GHz,82.7%,69.4%,5.000146s/1.287505s,NoFlag,
14/11/2019 21:59:24,0.709,3.5%,55.5C,-68.7%,0%,0.6GHz,82.7%,69.4%,5.000129s/1.288982s,NoFlag,
14/11/2019 21:59:29,0.71,11.4%,55.5C,-68.7%,0%,0.6GHz,82.6%,69.4%,4.999347s/1.60977s,NoFlag,
14/11/2019 21:59:34,0.711,0.5%,56.48C,-56.5%,0%,0.6GHz,82.7%,69.4%,5.000156s/1.285718s,NoFlag,
14/11/2019 21:59:39,0.712,3.3%,55.99C,-62.6%,0%,0.6GHz,82.6%,69.4%,4.998623s/1.299779s,NoFlag,
14/11/2019 21:59:44,0.713,3.8%,55.99C,-62.6%,0%,0.6GHz,82.7%,69.4%,5.000239s/1.276339s,NoFlag,
14/11/2019 21:59:49,0.714,0.7%,55.5C,-68.7%,0%,0.6GHz,82.7%,69.4%,4.999757s/1.267114s,NoFlag,
14/11/2019 21:59:54,0.715,13.2%,56.48C,-56.5%,0%,0.6GHz,82.8%,69.4%,5.000232s/1.281637s,NoFlag,
14/11/2019 21:59:59,0.716,3.5%,56.48C,-56.5%,0%,0.6GHz,82.7%,69.4%,4.999738s/1.337672s,NoFlag,
14/11/2019 22:00:04,0.717,1.2%,55.99C,-62.6%,0%,0.6GHz,82.7%,69.4%,5.000169s/1.312867s,NoFlag,
14/11/2019 22:00:09,0.718,3.0%,55.99C,-62.6%,0%,0.6GHz,82.7%,69.4%,4.99986s/1.314113s,NoFlag,
14/11/2019 22:00:14,0.719,3.7%,56.97C,-50.4%,0%,0.6GHz,82.7%,69.4%,5.000188s/1.284111s,NoFlag,
14/11/2019 22:00:19,0.72,7.0%,56.48C,-56.5%,0%,0.6GHz,82.7%,69.4%,4.999814s/1.307831s,NoFlag,
14/11/2019 22:00:24,0.721,7.2%,55.5C,-68.7%,0%,1.5GHz,82.7%,69.4%,4.996969s/1.29615s,NoFlag,
14/11/2019 22:00:29,0.722,5.3%,55.99C,-62.6%,0%,0.6GHz,82.7%,69.4%,5.000004s/1.646092s,NoFlag,
14/11/2019 22:00:34,0.723,3.6%,55.5C,-68.7%,0%,0.6GHz,82.7%,69.4%,5.000363s/1.292003s,NoFlag,
14/11/2019 22:00:39,0.724,3.5%,55.5C,-68.7%,0%,0.6GHz,82.7%,69.4%,5.00022s/1.413512s,NoFlag,
14/11/2019 22:00:44,0.725,6.3%,55.5C,-68.7%,0%,0.6GHz,82.7%,69.4%,5.000326s/1.292846s,NoFlag,
14/11/2019 22:00:49,0.726,2.7%,55.99C,-62.6%,0%,0.6GHz,82.7%,69.4%,5.00029s/1.31302s,NoFlag,
14/11/2019 22:00:54,0.727,4.2%,56.48C,-56.5%,0%,0.6GHz,82.8%,69.4%,5.000284s/1.30757s,NoFlag,
14/11/2019 22:00:59,0.728,10.2%,56.48C,-56.5%,0%,0.6GHz,82.8%,69.4%,5.000284s/1.288741s,NoFlag,
14/11/2019 22:01:04,0.729,1.2%,55.99C,-62.6%,0%,0.6GHz,82.8%,69.4%,5.000233s/1.300711s,NoFlag,
14/11/2019 22:01:09,0.73,3.8%,55.5C,-68.7%,0%,0.6GHz,82.8%,69.4%,5.000204s/1.321254s,NoFlag,
14/11/2019 22:01:14,0.731,5.2%,55.5C,-68.7%,0%,0.6GHz,82.8%,69.4%,5.00025s/1.296461s,NoFlag,
14/11/2019 22:01:19,0.732,0.5%,55.02C,-74.8%,0%,0.6GHz,82.8%,69.4%,5.000175s/1.354123s,NoFlag,
14/11/2019 22:01:24,0.733,9.6%,56.48C,-56.5%,0%,0.6GHz,82.8%,69.4%,5.000207s/1.310399s,NoFlag,
14/11/2019 22:01:29,0.734,4.3%,55.02C,-74.8%,0%,0.6GHz,82.8%,69.4%,4.999811s/1.697675s,NoFlag,
14/11/2019 22:01:34,0.735,1.0%,55.99C,-62.6%,0%,0.6GHz,82.9%,69.4%,5.000145s/1.372048s,NoFlag,
14/11/2019 22:01:39,0.736,7.5%,56.48C,-56.5%,0%,1.5GHz,82.8%,69.4%,5.000116s/1.36922s,NoFlag,
14/11/2019 22:01:44,0.737,4.8%,56.48C,-56.5%,0%,1.5GHz,82.8%,69.4%,5.000072s/1.359822s,NoFlag,
14/11/2019 22:01:49,0.738,7.5%,56.97C,-50.4%,0%,0.6GHz,82.8%,69.4%,5.000032s/1.376436s,NoFlag,
14/11/2019 22:01:54,0.739,3.0%,55.99C,-62.6%,0%,0.6GHz,82.8%,69.4%,5.000164s/1.33844s,NoFlag,
14/11/2019 22:01:59,0.74,4.0%,55.5C,-68.7%,0%,0.6GHz,82.9%,69.4%,5.00011s/1.381836s,NoFlag,
14/11/2019 22:02:04,0.741,0.8%,55.5C,-68.7%,0%,0.6GHz,82.9%,69.4%,4.999748s/1.390589s,NoFlag,
14/11/2019 22:02:09,0.742,4.3%,56.48C,-56.5%,0%,0.6GHz,82.9%,69.4%,4.999991s/1.350682s,NoFlag,
14/11/2019 22:02:14,0.743,10.0%,55.5C,-68.7%,0%,0.6GHz,82.8%,69.4%,5.000161s/1.33924s,NoFlag,
14/11/2019 22:02:19,0.744,1.5%,55.5C,-68.7%,0%,0.6GHz,82.8%,69.4%,4.999825s/1.323743s,NoFlag,
14/11/2019 22:02:24,0.745,8.0%,55.99C,-62.6%,0%,0.6GHz,83.1%,69.4%,5.00018s/1.311332s,NoFlag,
14/11/2019 22:02:29,0.746,9.3%,55.5C,-68.7%,0%,0.6GHz,83.2%,69.4%,4.999831s/1.661019s,NoFlag,
14/11/2019 22:02:34,0.747,0.8%,55.99C,-62.6%,0%,0.6GHz,83.2%,69.4%,4.999996s/1.280872s,NoFlag,
14/11/2019 22:02:39,0.748,3.8%,56.97C,-50.4%,0%,0.6GHz,83.1%,69.4%,5.000012s/1.282194s,NoFlag,
14/11/2019 22:02:44,0.749,4.5%,55.5C,-68.7%,0%,0.6GHz,83.1%,69.4%,5.000183s/1.322778s,NoFlag,
14/11/2019 22:02:49,0.75,0.5%,55.99C,-62.6%,0%,0.6GHz,83.1%,69.4%,4.999829s/1.289869s,NoFlag,
14/11/2019 22:02:54,0.751,10.3%,56.48C,-56.5%,0%,0.6GHz,83.1%,69.4%,5.000205s/1.295146s,NoFlag,
14/11/2019 22:02:59,0.752,3.0%,55.99C,-62.6%,0%,0.6GHz,83.1%,69.4%,4.999796s/1.306947s,NoFlag,
14/11/2019 22:03:04,0.753,1.0%,54.53C,-80.9%,0%,0.6GHz,83.1%,69.4%,5.00001s/1.291651s,NoFlag,
14/11/2019 22:03:09,0.754,3.5%,55.02C,-74.8%,0%,0.6GHz,83.1%,69.4%,5.000226s/1.289557s,NoFlag,
14/11/2019 22:03:14,0.755,4.2%,55.5C,-68.7%,0%,0.6GHz,83.1%,69.4%,4.998194s/1.301211s,NoFlag,
14/11/2019 22:03:19,0.756,8.4%,55.99C,-62.6%,0%,0.6GHz,83.1%,69.4%,5.000265s/1.317076s,NoFlag,
14/11/2019 22:03:24,0.757,3.7%,55.5C,-68.7%,0%,0.6GHz,83.1%,69.4%,5.000294s/1.274934s,NoFlag,
14/11/2019 22:03:29,0.758,2.5%,56.48C,-56.5%,0%,0.6GHz,83.2%,69.4%,4.999899s/1.62457s,NoFlag,
14/11/2019 22:03:34,0.759,1.0%,55.02C,-74.8%,0%,0.6GHz,83.2%,69.4%,5.000212s/1.322364s,NoFlag,
14/11/2019 22:03:39,0.76,3.5%,56.48C,-56.5%,0%,0.6GHz,83.2%,69.4%,5.000235s/1.310938s,NoFlag,
14/11/2019 22:03:44,0.761,11.9%,56.97C,-50.4%,0%,0.6GHz,83.3%,69.4%,5.000228s/1.282465s,NoFlag,
14/11/2019 22:03:49,0.762,0.5%,56.48C,-56.5%,0%,0.6GHz,83.2%,69.4%,5.000183s/1.283783s,NoFlag,
14/11/2019 22:03:54,0.763,12.1%,55.99C,-62.6%,0%,1.5GHz,83.2%,69.4%,5.000264s/1.285198s,NoFlag,
14/11/2019 22:03:59,0.764,5.6%,56.97C,-50.4%,0%,0.6GHz,83.2%,69.4%,4.999967s/1.307496s,NoFlag,
14/11/2019 22:04:04,0.765,1.5%,55.99C,-62.6%,0%,0.6GHz,83.2%,69.4%,5.000016s/1.461586s,NoFlag,
14/11/2019 22:04:09,0.766,5.9%,56.48C,-56.5%,0%,0.6GHz,83.2%,69.4%,5.000015s/1.430706s,NoFlag,
14/11/2019 22:04:14,0.767,4.0%,55.99C,-62.6%,0%,0.6GHz,83.2%,69.4%,5.000217s/1.280734s,NoFlag,
14/11/2019 22:04:19,0.768,1.5%,55.99C,-62.6%,0%,0.6GHz,83.2%,69.4%,4.999947s/1.295249s,NoFlag,
14/11/2019 22:04:24,0.769,10.8%,55.99C,-62.6%,0%,0.6GHz,83.2%,69.4%,4.999803s/1.303609s,NoFlag,
14/11/2019 22:04:29,0.77,7.0%,55.99C,-62.6%,0%,0.6GHz,83.2%,69.4%,4.99985s/1.619495s,NoFlag,
14/11/2019 22:04:34,0.771,1.0%,55.5C,-68.7%,0%,0.6GHz,83.2%,69.4%,5.000182s/1.307378s,NoFlag,
14/11/2019 22:04:39,0.772,2.5%,55.5C,-68.7%,0%,0.6GHz,83.2%,69.4%,5.000191s/1.326658s,NoFlag,
